order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price
1714888,11/12/2019,13362,Jakarta Selatan,DKI Jakarta,P1805,BRAND_H,8,1500000
1670638,7/10/2019,16461,Surabaya,Jawa Timur,P0581,BRAND_B,1,4195000
1696834,9/30/2019,14849,Jakarta Pusat,DKI Jakarta,P3212,BRAND_S,24,590000
1672243,7/15/2019,15840,Yogyakarta,Yogyakarta,P0310,BRAND_B,3,1745000
1727926,12/8/2019,13536,Jakarta Pusat,DKI Jakarta,P1885,BRAND_J,12,590000
1728208,12/8/2019,13603,Tangerang,Banten,P1791,BRAND_H,2,2200000
1691728,9/15/2019,15701,Malang,Jawa Timur,P0616,BRAND_B,2,149000
1696165,9/27/2019,14415,Jakarta Timur,DKI Jakarta,P1897,BRAND_J,2,740000
1728979,12/9/2019,16504,Malang,Jawa Timur,P3120,BRAND_S,1,310000
1734028,12/17/2019,14467,Jakarta Selatan,DKI Jakarta,P0577,BRAND_B,1,1325000
1718317,11/20/2019,17511,Tangerang,Banten,P2489,BRAND_P,40,904000
1735879,12/19/2019,12709,Denpasar,Bali,P2968,BRAND_R,32,3844000
1704523,10/20/2019,16261,Jakarta Utara,DKI Jakarta,P1693,BRAND_H,3,233000
1720888,11/25/2019,12522,Denpasar,Bali,P1749,BRAND_H,12,590000
1734259,12/17/2019,17519,Jakarta Pusat,DKI Jakarta,P2814,BRAND_P,12,303000
1705135,10/22/2019,13035,Jakarta Barat,DKI Jakarta,P3485,BRAND_S,36,310000
1711345,11/4/2019,13224,Jakarta Utara,DKI Jakarta,P3267,BRAND_S,6,450000
1727770,12/6/2019,17069,Jakarta Pusat,DKI Jakarta,P2093,BRAND_L,10,590000
1690048,9/9/2019,14623,Jakarta Timur,DKI Jakarta,P0575,BRAND_B,1,159000
1689694,9/8/2019,14658,Bogor,Jawa Barat,P3390,BRAND_S,1,13995000
1687342,8/29/2019,15251,Yogyakarta,Yogyakarta,P3076,BRAND_R,12,2445000
1730032,12/11/2019,16393,Jakarta Utara,DKI Jakarta,P0853,BRAND_C,4,520000
1670893,7/11/2019,16145,Jakarta Pusat,DKI Jakarta,P2900,BRAND_R,6,1045000
1683079,8/18/2019,17265,Jakarta Pusat,DKI Jakarta,P0574,BRAND_B,1,149000
1727281,12/6/2019,15965,Tangerang,Banten,P2403,BRAND_P,12,149000
1707697,10/27/2019,16667,Jakarta Selatan,DKI Jakarta,P2080,BRAND_L,2,2095000
1671700,7/12/2019,15356,Surabaya,Jawa Timur,P2097,BRAND_L,10,590000
1696204,9/27/2019,16686,Bogor,Jawa Barat,P1974,BRAND_L,2,1920000
1716907,11/17/2019,15427,Depok,Jawa Barat,P4050,BRAND_W,2,695000
1729018,12/9/2019,14096,Surakarta,Jawa Tengah,P2932,BRAND_R,1,1748000
1737118,12/23/2019,17031,Bandung,Jawa Barat,P2924,BRAND_R,10,310000
1678633,8/4/2019,17126,Jakarta Pusat,DKI Jakarta,P2885,BRAND_R,4,149000
1699198,10/7/2019,16141,Jakarta Barat,DKI Jakarta,P1804,BRAND_H,4,1745000
1703695,10/17/2019,13394,Jakarta Pusat,DKI Jakarta,P3010,BRAND_R,8,590000
1735438,12/19/2019,15858,Bandung,Jawa Barat,P2677,BRAND_P,1,1045000
1690063,9/9/2019,15271,Jakarta Selatan,DKI Jakarta,P4009,BRAND_W,4,1045000
1692991,9/18/2019,13411,Purwokerto,Jawa Tengah,P0243,BRAND_A,1,1045000
1725457,12/3/2019,16284,Jakarta Utara,DKI Jakarta,P3216,BRAND_S,6,1325000
1715536,11/13/2019,16869,Jakarta Pusat,DKI Jakarta,P3329,BRAND_S,1,1325000
1671889,7/14/2019,15334,Jakarta Utara,DKI Jakarta,P2445,BRAND_P,2,205000
1703599,10/17/2019,16669,Semarang,Jawa Tengah,P1965,BRAND_L,1,4387000
1741933,12/30/2019,16904,Bandung,Jawa Barat,P1680,BRAND_H,6,747000
1725256,12/3/2019,12849,Jakarta Pusat,DKI Jakarta,P1802,BRAND_H,2,1745000
1698595,10/4/2019,18109,Tangerang,Banten,P2517,BRAND_P,4,2637000
1688065,9/2/2019,13869,Bogor,Jawa Barat,P2089,BRAND_L,4,590000
1706692,10/24/2019,13886,Bekasi,Jawa Barat,P0232,BRAND_A,12,450000
1730731,12/12/2019,12477,Denpasar,Bali,P2904,BRAND_R,36,2690000
1691860,9/16/2019,16201,Jakarta Pusat,DKI Jakarta,P1892,BRAND_J,10,740000
1721443,11/26/2019,13268,Yogyakarta,Yogyakarta,P0296,BRAND_B,3,310000
1712080,11/5/2019,16161,Jakarta Barat,DKI Jakarta,P3269,BRAND_S,2,450000
1716199,11/14/2019,15159,Jakarta Pusat,DKI Jakarta,P2559,BRAND_P,36,79000
1741897,12/30/2019,16360,Bandung,Jawa Barat,P3931,BRAND_W,2,2095000
1710643,11/3/2019,12748,Jakarta Utara,DKI Jakarta,P3574,BRAND_S,2,450000
1734775,12/18/2019,13263,Yogyakarta,Yogyakarta,P0366,BRAND_B,1,904000
1707676,10/27/2019,16930,Malang,Jawa Timur,P0737,BRAND_C,3,310000
1733101,12/16/2019,14449,Yogyakarta,Yogyakarta,P3029,BRAND_R,1,590000
1703647,10/17/2019,12906,Bogor,Jawa Barat,P2411,BRAND_P,72,149000
1722115,11/27/2019,18164,Jakarta Barat,DKI Jakarta,P0219,BRAND_A,8,1045000
1687396,8/30/2019,13908,Jakarta Selatan,DKI Jakarta,P3255,BRAND_S,3,1745000
1720246,11/24/2019,13607,Bandung,Jawa Barat,P2688,BRAND_P,2,534000
1726501,12/5/2019,16003,Depok,Jawa Barat,P2701,BRAND_P,25,159000
1727197,12/6/2019,12712,Denpasar,Bali,P1680,BRAND_H,12,747000
1691746,9/15/2019,14224,Jakarta Selatan,DKI Jakarta,P3502,BRAND_S,16,303000
1718542,11/20/2019,14606,Jakarta Barat,DKI Jakarta,P3607,BRAND_S,2,310000
1679944,8/8/2019,14562,Jakarta Pusat,DKI Jakarta,P2485,BRAND_P,6,1045000
1704178,10/18/2019,13097,Tangerang,Banten,P0708,BRAND_C,2,520000
1691773,9/15/2019,15984,Surakarta,Jawa Tengah,P2535,BRAND_P,1,520000
1679440,8/6/2019,18272,Malang,Jawa Timur,P3289,BRAND_S,12,740000
1671388,7/11/2019,17841,Jakarta Utara,DKI Jakarta,P0762,BRAND_C,1,1465000
1690510,9/11/2019,16488,Yogyakarta,Yogyakarta,P0205,BRAND_A,48,86000
1734073,12/17/2019,12705,Denpasar,Bali,P1803,BRAND_H,4,1745000
1683658,8/20/2019,18180,Jakarta Pusat,DKI Jakarta,P0035,BRAND_A,12,590000
1733254,12/16/2019,12904,Jakarta Selatan,DKI Jakarta,P0927,BRAND_C,1,1465000
1684852,8/22/2019,18237,Jakarta Pusat,DKI Jakarta,P3320,BRAND_S,4,1395000
1694182,9/22/2019,16686,Bogor,Jawa Barat,P0143,BRAND_A,1,6645000
1734742,12/18/2019,14581,Jakarta Selatan,DKI Jakarta,P3019,BRAND_R,1,345000
1695973,9/27/2019,13232,Jakarta Pusat,DKI Jakarta,P3197,BRAND_S,2,1745000
1718179,11/19/2019,16056,Jakarta Barat,DKI Jakarta,P0029,BRAND_A,12,310000
1722937,11/28/2019,17221,Jakarta Pusat,DKI Jakarta,P2921,BRAND_R,2,450000
1741207,12/29/2019,13536,Jakarta Pusat,DKI Jakarta,P1680,BRAND_H,6,747000
1700902,10/10/2019,16746,Jakarta Utara,DKI Jakarta,P2555,BRAND_P,6,904000
1688131,9/2/2019,14298,Yogyakarta,Yogyakarta,P0741,BRAND_C,7,695000
1674880,7/23/2019,13656,Bekasi,Jawa Barat,P1875,BRAND_J,24,79000
1733071,12/16/2019,12856,Surakarta,Jawa Tengah,P1685,BRAND_H,2,747000
1712026,11/5/2019,13690,Tangerang,Banten,P3409,BRAND_S,12,310000
1709539,10/31/2019,13422,Malang,Jawa Timur,P3224,BRAND_S,24,303000
1703833,10/17/2019,14562,Jakarta Pusat,DKI Jakarta,P0798,BRAND_C,1,747000
1727269,12/6/2019,18118,Jakarta Selatan,DKI Jakarta,P1680,BRAND_H,1,747000
1697566,10/2/2019,15114,Yogyakarta,Yogyakarta,P0799,BRAND_C,12,520000
1687795,9/2/2019,15152,Jakarta Pusat,DKI Jakarta,P0232,BRAND_A,12,450000
1729777,12/10/2019,13614,Depok,Jawa Barat,P3008,BRAND_R,1,1745000
1720489,11/25/2019,17841,Jakarta Utara,DKI Jakarta,P2783,BRAND_P,3,555000
1709710,10/31/2019,13892,Malang,Jawa Timur,P1693,BRAND_H,48,233000
1685662,8/25/2019,14414,Bandung,Jawa Barat,P2579,BRAND_P,24,149000
1728442,12/9/2019,16303,Jakarta Utara,DKI Jakarta,P0711,BRAND_C,12,520000
1740187,12/26/2019,15862,Bandung,Jawa Barat,P2804,BRAND_P,1,1325000
1699699,10/8/2019,14096,Surakarta,Jawa Tengah,P0491,BRAND_B,1,873000
1704196,10/18/2019,16240,Jakarta Pusat,DKI Jakarta,P4144,BRAND_W,25,159000
1707739,10/28/2019,14096,Surakarta,Jawa Tengah,P0905,BRAND_C,1,1458000
1708222,10/29/2019,15694,Jakarta Pusat,DKI Jakarta,P0167,BRAND_A,16,1325000
1721467,11/26/2019,15527,Bandung,Jawa Barat,P1679,BRAND_H,12,747000
1720729,11/25/2019,14096,Surakarta,Jawa Tengah,P1742,BRAND_H,1,583000
1709500,10/31/2019,15306,Bandung,Jawa Barat,P1792,BRAND_H,12,1045000
1666933,7/1/2019,16520,Yogyakarta,Yogyakarta,P3612,BRAND_S,12,590000
1735201,12/19/2019,12748,Jakarta Utara,DKI Jakarta,P3308,BRAND_S,2,450000
1686640,8/28/2019,13975,Jakarta Selatan,DKI Jakarta,P3532,BRAND_S,3,310000
1691098,9/12/2019,13381,Jakarta Selatan,DKI Jakarta,P2904,BRAND_R,2,2987000
1711123,11/4/2019,14719,Yogyakarta,Yogyakarta,P4045,BRAND_W,1,3494000
1688176,9/3/2019,17302,Yogyakarta,Yogyakarta,P4071,BRAND_W,6,1045000
1710676,11/3/2019,16595,Tangerang,Banten,P3328,BRAND_S,4,303000
1718596,11/20/2019,17841,Jakarta Utara,DKI Jakarta,P3514,BRAND_S,6,159000
1741120,12/27/2019,14788,Jakarta Selatan,DKI Jakarta,P2485,BRAND_P,6,1045000
1707661,10/27/2019,16007,Jakarta Pusat,DKI Jakarta,P1906,BRAND_J,1,740000
1715104,11/12/2019,14639,Jakarta Pusat,DKI Jakarta,P3014,BRAND_R,24,310000
1734346,12/18/2019,16600,Jakarta Pusat,DKI Jakarta,P3252,BRAND_S,24,149000
1671670,7/12/2019,13647,Yogyakarta,Yogyakarta,P3272,BRAND_S,12,520000
1710667,11/3/2019,13113,Surakarta,Jawa Tengah,P3516,BRAND_S,30,310000
1724122,12/1/2019,17107,Jakarta Selatan,DKI Jakarta,P2101,BRAND_L,100,520000
1692271,9/17/2019,17041,Semarang,Jawa Tengah,P2093,BRAND_L,10,590000
1683988,8/20/2019,15044,Jakarta Utara,DKI Jakarta,P2969,BRAND_R,4,1150000
1739278,12/25/2019,15251,Yogyakarta,Yogyakarta,P2096,BRAND_L,100,520000
1730338,12/11/2019,14554,Yogyakarta,Yogyakarta,P0232,BRAND_A,6,450000
1711465,11/4/2019,14096,Surakarta,Jawa Tengah,P0377,BRAND_B,3,2039000
1706131,10/23/2019,14649,Jakarta Utara,DKI Jakarta,P0132,BRAND_A,1,205000
1715152,11/12/2019,14381,Bogor,Jawa Barat,P0799,BRAND_C,2,520000
1695451,9/26/2019,14298,Yogyakarta,Yogyakarta,P1901,BRAND_J,20,639000
1671751,7/12/2019,12748,Jakarta Utara,DKI Jakarta,P0255,BRAND_A,1,604000
1713853,11/10/2019,14562,Jakarta Pusat,DKI Jakarta,P2551,BRAND_P,6,590000
1725352,12/3/2019,12748,Jakarta Utara,DKI Jakarta,P3299,BRAND_S,1,904000
1682170,8/14/2019,16464,Jakarta Selatan,DKI Jakarta,P0860,BRAND_C,2,1465000
1707673,10/27/2019,15701,Malang,Jawa Timur,P2767,BRAND_P,3,450000
1709545,10/31/2019,16316,Jakarta Timur,DKI Jakarta,P3592,BRAND_S,3,1745000
1706737,10/24/2019,17528,Jakarta Selatan,DKI Jakarta,P3224,BRAND_S,2,303000
1700704,10/10/2019,17434,Bandung,Jawa Barat,P3224,BRAND_S,8,303000
1668319,7/3/2019,14056,Bekasi,Jawa Barat,P2761,BRAND_P,3,590000
1727563,12/6/2019,14125,Malang,Jawa Timur,P0255,BRAND_A,8,604000
1698058,10/3/2019,17243,Jakarta Pusat,DKI Jakarta,P0644,BRAND_C,2,1045000
1689055,9/5/2019,13427,Jakarta Pusat,DKI Jakarta,P3267,BRAND_S,12,450000
1732552,12/15/2019,16710,Tangerang,Banten,P2980,BRAND_R,2,303000
1727839,12/8/2019,13892,Malang,Jawa Timur,P3069,BRAND_R,24,904000
1729744,12/10/2019,15955,Surakarta,Jawa Tengah,P2093,BRAND_L,10,590000
1680076,8/8/2019,18283,Jakarta Selatan,DKI Jakarta,P0066,BRAND_A,1,747000
1696234,9/29/2019,13772,Depok,Jawa Barat,P3266,BRAND_S,2,1745000
1716640,11/15/2019,15358,Surakarta,Jawa Tengah,P3029,BRAND_R,10,590000
1683586,8/19/2019,14796,Yogyakarta,Yogyakarta,P0359,BRAND_B,1,310000
1716850,11/17/2019,15000,Yogyakarta,Yogyakarta,P4073,BRAND_W,4,113000
1704673,10/21/2019,17377,Jakarta Pusat,DKI Jakarta,P3019,BRAND_R,1,345000
1732624,12/15/2019,16899,Semarang,Jawa Tengah,P2094,BRAND_L,10,590000
1722055,11/27/2019,13477,Jakarta Selatan,DKI Jakarta,P2853,BRAND_R,24,639000
1724695,12/2/2019,16242,Jakarta Barat,DKI Jakarta,P1679,BRAND_H,8,747000
1696327,9/29/2019,12627,Denpasar,Bali,P3584,BRAND_S,16,450000
1733347,12/16/2019,16549,Jakarta Pusat,DKI Jakarta,P3612,BRAND_S,1,590000
1681156,8/12/2019,14583,Jakarta Pusat,DKI Jakarta,P3013,BRAND_R,1,1745000
1730800,12/12/2019,15529,Jakarta Selatan,DKI Jakarta,P3184,BRAND_S,2,240000
1739815,12/26/2019,14146,Jakarta Timur,DKI Jakarta,P2969,BRAND_R,4,1150000
1715152,11/12/2019,14381,Bogor,Jawa Barat,P2446,BRAND_P,1,205000
1683163,8/18/2019,18229,Jakarta Selatan,DKI Jakarta,P0532,BRAND_B,2,3494000
1669618,7/8/2019,13589,Bogor,Jawa Barat,P3248,BRAND_S,2,4475000
1738321,12/24/2019,14388,Jakarta Pusat,DKI Jakarta,P3266,BRAND_S,4,1745000
1679659,8/7/2019,13669,Jakarta Selatan,DKI Jakarta,P2968,BRAND_R,1,4475000
1668745,7/4/2019,15681,Yogyakarta,Yogyakarta,P3222,BRAND_S,12,1898000
1671652,7/12/2019,17426,Jakarta Timur,DKI Jakarta,P2975,BRAND_R,12,590000
1684003,8/20/2019,15440,Tangerang,Banten,P3329,BRAND_S,4,1325000
1699699,10/8/2019,14096,Surakarta,Jawa Tengah,P2563,BRAND_P,1,1164000
1727602,12/6/2019,15034,Jakarta Utara,DKI Jakarta,P3475,BRAND_S,8,450000
1716952,11/17/2019,14629,Jakarta Selatan,DKI Jakarta,P0003,BRAND_A,2,450000
1720669,11/25/2019,17675,Jakarta Pusat,DKI Jakarta,P0167,BRAND_A,8,1325000
1673539,7/18/2019,17365,Depok,Jawa Barat,P2968,BRAND_R,1,4475000
1723987,12/1/2019,16676,Yogyakarta,Yogyakarta,P2482,BRAND_P,12,520000
1699456,10/8/2019,13880,Bogor,Jawa Barat,P1742,BRAND_H,12,590000
1733254,12/16/2019,12904,Jakarta Selatan,DKI Jakarta,P1961,BRAND_L,1,4387000
1709299,10/31/2019,14849,Jakarta Pusat,DKI Jakarta,P1867,BRAND_J,12,520000
1737775,12/24/2019,15148,Jakarta Barat,DKI Jakarta,P2625,BRAND_P,12,450000
1683613,8/19/2019,12836,Depok,Jawa Barat,P2074,BRAND_L,6,2095000
1715104,11/12/2019,14639,Jakarta Pusat,DKI Jakarta,P2944,BRAND_R,4,1325000
1742425,12/31/2019,16133,Jakarta Pusat,DKI Jakarta,P3245,BRAND_S,6,450000
1681408,8/13/2019,12971,Jakarta Pusat,DKI Jakarta,P3463,BRAND_S,37,2095000
1726426,12/4/2019,17702,Malang,Jawa Timur,P2096,BRAND_L,10,590000
1702423,10/15/2019,13448,Yogyakarta,Yogyakarta,P0784,BRAND_C,4,2025000
1683076,8/18/2019,16241,Jakarta Timur,DKI Jakarta,P3273,BRAND_S,1,520000
1707988,10/28/2019,17652,Jakarta Pusat,DKI Jakarta,P3080,BRAND_R,6,1045000
1710592,11/1/2019,13755,Malang,Jawa Timur,P2565,BRAND_P,1,450000
1721710,11/26/2019,14667,Jakarta Selatan,DKI Jakarta,P3048,BRAND_R,24,450000
1668169,7/3/2019,17841,Jakarta Utara,DKI Jakarta,P3403,BRAND_S,2,747000
1673236,7/17/2019,15750,Depok,Jawa Barat,P1802,BRAND_H,2,1640000
1728979,12/9/2019,16504,Malang,Jawa Timur,P3012,BRAND_R,1,590000
1690693,9/11/2019,16633,Jakarta Selatan,DKI Jakarta,P1738,BRAND_H,24,450000
1683100,8/18/2019,14443,Bekasi,Jawa Barat,P3583,BRAND_S,12,159000
1737589,12/23/2019,14096,Surakarta,Jawa Tengah,P0875,BRAND_C,2,1164000
1720120,11/24/2019,14684,Malang,Jawa Timur,P3268,BRAND_S,2,450000
1727857,12/8/2019,16015,Surabaya,Jawa Timur,P2577,BRAND_P,12,40000
1736530,12/20/2019,17813,Malang,Jawa Timur,P0676,BRAND_C,1,1024000
1704640,10/20/2019,15214,Jakarta Barat,DKI Jakarta,P1684,BRAND_H,12,747000
1711267,11/4/2019,14132,Malang,Jawa Timur,P0798,BRAND_C,6,747000
1703551,10/17/2019,15067,Jakarta Timur,DKI Jakarta,P3225,BRAND_S,6,1024000
1717954,11/19/2019,17350,Bogor,Jawa Barat,P0377,BRAND_B,6,1024000
1707022,10/24/2019,17552,Jakarta Selatan,DKI Jakarta,P2103,BRAND_L,10,590000
1667488,7/2/2019,13330,Surakarta,Jawa Tengah,P2087,BRAND_L,20,590000
1692901,9/18/2019,16723,Jakarta Timur,DKI Jakarta,P3012,BRAND_R,2,590000
1704676,10/21/2019,13014,Jakarta Selatan,DKI Jakarta,P2933,BRAND_R,5,1045000
1725352,12/3/2019,12748,Jakarta Utara,DKI Jakarta,P3013,BRAND_R,1,1745000
1712950,11/7/2019,14963,Bandung,Jawa Barat,P1891,BRAND_J,3,740000
1686304,8/27/2019,13850,Jakarta Timur,DKI Jakarta,P3028,BRAND_R,10,590000
1703155,10/17/2019,17730,Jakarta Pusat,DKI Jakarta,P4080,BRAND_W,24,310000
1694539,9/24/2019,14507,Jakarta Pusat,DKI Jakarta,P0255,BRAND_A,8,604000
1713592,11/8/2019,16413,Yogyakarta,Yogyakarta,P0040,BRAND_A,2,310000
1680844,8/11/2019,17984,Surakarta,Jawa Tengah,P3115,BRAND_S,2,1150000
1724635,12/2/2019,14653,Surakarta,Jawa Tengah,P1958,BRAND_L,1,4387000
1691737,9/15/2019,17675,Jakarta Pusat,DKI Jakarta,P0255,BRAND_A,48,604000
1699618,10/8/2019,17228,Bogor,Jawa Barat,P2097,BRAND_L,2,590000
1670746,7/10/2019,15036,Jakarta Pusat,DKI Jakarta,P2865,BRAND_R,1,1045000
1736833,12/22/2019,16005,Bogor,Jawa Barat,P0609,BRAND_B,1,590000
1693720,9/20/2019,14606,Jakarta Barat,DKI Jakarta,P3197,BRAND_S,1,1745000
1715020,11/12/2019,13991,Yogyakarta,Yogyakarta,P0807,BRAND_C,48,149000
1722154,11/27/2019,14102,Jakarta Barat,DKI Jakarta,P0870,BRAND_C,36,450000
1716892,11/17/2019,15953,Jakarta Timur,DKI Jakarta,P4009,BRAND_W,32,904000
1734922,12/18/2019,17290,Jakarta Barat,DKI Jakarta,P3279,BRAND_S,2,520000
1722940,11/28/2019,13267,Yogyakarta,Yogyakarta,P0685,BRAND_C,6,1150000
1697203,10/1/2019,17191,Yogyakarta,Yogyakarta,P2990,BRAND_R,2,310000
1709083,10/30/2019,17735,Malang,Jawa Timur,P0126,BRAND_A,24,205000
1701334,10/11/2019,17663,Surakarta,Jawa Tengah,P1908,BRAND_J,10,740000
1737442,12/23/2019,13263,Yogyakarta,Yogyakarta,P0807,BRAND_C,9,149000
1713148,11/7/2019,16670,Bekasi,Jawa Barat,P1908,BRAND_J,10,740000
1704040,10/18/2019,17480,Tangerang,Banten,P0579,BRAND_B,6,884000
1732627,12/15/2019,13565,Semarang,Jawa Tengah,P2606,BRAND_P,2,450000
1739974,12/26/2019,13159,Malang,Jawa Timur,P0579,BRAND_B,6,884000
1691059,9/12/2019,13098,Jakarta Pusat,DKI Jakarta,P2101,BRAND_L,40,590000
1700212,10/9/2019,13430,Surakarta,Jawa Tengah,P2570,BRAND_P,6,740000
1703926,10/18/2019,17416,Jakarta Selatan,DKI Jakarta,P2606,BRAND_P,12,450000
1679305,8/6/2019,13207,Yogyakarta,Yogyakarta,P0263,BRAND_A,24,303000
1715044,11/12/2019,16734,Semarang,Jawa Tengah,P3933,BRAND_W,3,2445000
1718266,11/19/2019,13601,Jakarta Pusat,DKI Jakarta,P0875,BRAND_C,2,590000
1727539,12/6/2019,17364,Jakarta Barat,DKI Jakarta,P2570,BRAND_P,6,740000
1734811,12/18/2019,14096,Surakarta,Jawa Tengah,P0162,BRAND_A,1,2913000
1708384,10/29/2019,16556,Jakarta Pusat,DKI Jakarta,P3048,BRAND_R,12,450000
1722856,11/28/2019,17450,Bogor,Jawa Barat,P4009,BRAND_W,224,1132000
1717957,11/19/2019,15805,Jakarta Barat,DKI Jakarta,P2770,BRAND_P,12,747000
1730719,12/12/2019,18225,Surakarta,Jawa Tengah,P2084,BRAND_L,12,310000
1729018,12/9/2019,14096,Surakarta,Jawa Tengah,P3261,BRAND_S,5,873000
1734733,12/18/2019,15727,Surakarta,Jawa Tengah,P3940,BRAND_W,2,2095000
1718266,11/19/2019,13601,Jakarta Pusat,DKI Jakarta,P0041,BRAND_A,2,310000
1684843,8/22/2019,13871,Yogyakarta,Yogyakarta,P2094,BRAND_L,10,590000
1738474,12/24/2019,14723,Tangerang,Banten,P1890,BRAND_J,4,740000
1686388,8/28/2019,13186,Jakarta Selatan,DKI Jakarta,P2580,BRAND_P,4,904000
1697251,10/1/2019,14208,Jakarta Selatan,DKI Jakarta,P0061,BRAND_A,2,3144000
1733347,12/16/2019,16549,Jakarta Pusat,DKI Jakarta,P3077,BRAND_R,1,590000
1734052,12/17/2019,13569,Jakarta Timur,DKI Jakarta,P1915,BRAND_J,1,740000
1705693,10/22/2019,17576,Tangerang,Banten,P1803,BRAND_H,2,1745000
1695451,9/26/2019,14298,Yogyakarta,Yogyakarta,P1803,BRAND_H,24,1465000
1740220,12/26/2019,16813,Jakarta Selatan,DKI Jakarta,P2807,BRAND_P,3,590000
1675327,7/24/2019,15537,Bogor,Jawa Barat,P3413,BRAND_S,1,5945000
1684594,8/22/2019,14364,Purwokerto,Jawa Tengah,P2089,BRAND_L,10,590000
1685608,8/25/2019,16764,Jakarta Selatan,DKI Jakarta,P3507,BRAND_S,2,159000
1735654,12/19/2019,12937,Surakarta,Jawa Tengah,P2764,BRAND_P,10,590000
1740949,12/27/2019,18109,Tangerang,Banten,P2519,BRAND_P,3,4387000
1675297,7/24/2019,17730,Jakarta Pusat,DKI Jakarta,P0296,BRAND_B,12,310000
1736743,12/22/2019,13782,Jakarta Utara,DKI Jakarta,P4040,BRAND_W,2,747000
1715053,11/12/2019,16730,Jakarta Selatan,DKI Jakarta,P4080,BRAND_W,3,113000
1716190,11/14/2019,14606,Jakarta Barat,DKI Jakarta,P4064,BRAND_W,2,303000
1742182,12/30/2019,14096,Surakarta,Jawa Tengah,P1867,BRAND_J,15,1164000
1730581,12/11/2019,17602,Tangerang,Banten,P0036,BRAND_A,4,240000
1679089,8/5/2019,15577,Yogyakarta,Yogyakarta,P0760,BRAND_C,6,1465000
1712011,11/5/2019,14624,Surakarta,Jawa Tengah,P3018,BRAND_R,12,695000
1698256,10/4/2019,17841,Jakarta Utara,DKI Jakarta,P3248,BRAND_S,1,4475000
1687255,8/29/2019,16572,Malang,Jawa Timur,P2482,BRAND_P,12,520000
1709761,10/31/2019,13348,Yogyakarta,Yogyakarta,P0821,BRAND_C,12,310000
1722277,11/28/2019,16684,Jakarta Selatan,DKI Jakarta,P2445,BRAND_P,480,159000
1674592,7/22/2019,14298,Yogyakarta,Yogyakarta,P1882,BRAND_J,48,113000
1722721,11/28/2019,15998,Bandung,Jawa Barat,P2897,BRAND_R,2,695000
1721233,11/26/2019,17733,Surakarta,Jawa Tengah,P4071,BRAND_W,6,1045000
1675378,7/24/2019,15334,Jakarta Utara,DKI Jakarta,P0735,BRAND_C,1,310000
1697380,10/2/2019,16029,Surakarta,Jawa Tengah,P1674,BRAND_H,96,660000
1730029,12/11/2019,16855,Bekasi,Jawa Barat,P2971,BRAND_R,4,1465000
1742653,12/31/2019,15907,Malang,Jawa Timur,P2431,BRAND_P,1,159000
1706107,10/23/2019,17950,Malang,Jawa Timur,P3490,BRAND_S,2,590000
1725994,12/4/2019,13209,Bekasi,Jawa Barat,P1907,BRAND_J,10,740000
1701931,10/14/2019,15504,Jakarta Selatan,DKI Jakarta,P0620,BRAND_B,2,1325000
1735036,12/19/2019,15270,Jakarta Selatan,DKI Jakarta,P1733,BRAND_H,36,310000
1728196,12/8/2019,15005,Jakarta Selatan,DKI Jakarta,P0758,BRAND_C,2,695000
1711378,11/4/2019,15801,Tangerang,Banten,P1868,BRAND_J,6,1500000
1709020,10/30/2019,17222,Jakarta Timur,DKI Jakarta,P4012,BRAND_W,8,1024000
1718569,11/20/2019,18118,Jakarta Selatan,DKI Jakarta,P1912,BRAND_J,1,740000
1718026,11/19/2019,17917,Bogor,Jawa Barat,P3285,BRAND_S,1,1325000
1670203,7/9/2019,13476,Bogor,Jawa Barat,P2973,BRAND_R,12,590000
1733443,12/17/2019,15106,Jakarta Selatan,DKI Jakarta,P2546,BRAND_P,3,2445000
1686421,8/28/2019,18241,Jakarta Selatan,DKI Jakarta,P2907,BRAND_R,12,450000
1732408,12/15/2019,15009,Yogyakarta,Yogyakarta,P1913,BRAND_J,3,740000
1717657,11/18/2019,14096,Surakarta,Jawa Tengah,P2938,BRAND_R,2,873000
1695730,9/27/2019,16735,Jakarta Timur,DKI Jakarta,P3442,BRAND_S,24,590000
1727281,12/6/2019,15965,Tangerang,Banten,P3025,BRAND_R,5,590000
1675438,7/24/2019,17837,Jakarta Timur,DKI Jakarta,P4079,BRAND_W,3,5595000
1720066,11/24/2019,15865,Tangerang,Banten,P3933,BRAND_W,6,2445000
1718731,11/20/2019,15990,Jakarta Selatan,DKI Jakarta,P2099,BRAND_L,10,590000
1741945,12/30/2019,12628,Denpasar,Bali,P2949,BRAND_R,25,159000
1737589,12/23/2019,14096,Surakarta,Jawa Tengah,P1913,BRAND_J,1,1458000
1702567,10/15/2019,17873,Jakarta Timur,DKI Jakarta,P1674,BRAND_H,12,747000
1684135,8/20/2019,17861,Tangerang,Banten,P2990,BRAND_R,12,310000
1728295,12/9/2019,14862,Surabaya,Jawa Timur,P3028,BRAND_R,10,590000
1683301,8/19/2019,15289,Depok,Jawa Barat,P3662,BRAND_S,12,450000
1721980,11/27/2019,16790,Jakarta Pusat,DKI Jakarta,P0623,BRAND_B,10,695000
1681933,8/14/2019,16271,Jakarta Selatan,DKI Jakarta,P2938,BRAND_R,10,450000
1710733,11/3/2019,14514,Jakarta Barat,DKI Jakarta,P0821,BRAND_C,14,310000
